Escuela_ID;Curso ;División;matricula_por_escuela_curso_y_division
1819;4°;C;23
1819;5°;A;28
1819;5°;B;28
1819;5°;C;26
1819;6°;A;28
1819;6°;B;26
1819;6°;C;27
1819;7°;A;23
1819;7°;B;25
1819;7°;C;27
1820;2°;A;26
1820;2°;B;25
1820;2°;C;13
1820;3°;A;26
1820;3°;B;26
1820;3°;C;17
1820;4°;A;28
1820;4°;B;31
1820;4°;C;15
1820;5°;A;36
1820;5°;B;34
1820;5°;C;21
1820;6°;A;29
1820;6°;B;29
1820;6°;C;15
1820;7°;A;37
1820;7°;B;36
1820;7°;C;17
1821;2°;A;25
1821;2°;B;24
1821;2°;C;24
1821;3°;A;23
1821;3°;B;22
1821;3°;C;24
1821;4°;A;23
1821;4°;B;22
1821;4°;C;22
1821;5°;A;24
1821;5°;B;25
1821;6°;A;27
1821;6°;B;26
1821;7°;A;29
1821;7°;B;28
1822;2°;1º;7
1822;3°;1º;6
1822;4°;1º;6
1822;5°;1º;7
1822;6°;1º;8
1822;7°;1º;6
1823;2°;A;25
1823;2°;B;24
1823;3°;A;24
1823;3°;B;23
1823;4°;A;24
1823;4°;B;29
1823;5°;A;21
1823;5°;B;20
1823;5°;C;22
1823;6°;A;23
1823;6°;B;23
1823;7°;A;25
1823;7°;B;26
1824;2°;A;32
1824;2°;B;32
1824;3°;A;30
1824;3°;B;31
1824;4°;A;32
1824;4°;B;32
1824;5°;A;32
1824;5°;B;31
1824;6°;A;32
1824;6°;B;27
1824;7°;A;33
1824;7°;B;32
1826;2°;A;26
1826;3°;A;30
1826;4°;A;29
1826;5°;A;32
1826;6°;A;31
1826;7°;A;27
1827;2°;A;26
1827;2°;B;28
1827;3°;A;27
1827;3°;B;30
1827;4°;A;28
1827;4°;B;28
1827;5°;A;27
1827;5°;B;29
1827;6°;A;29
1827;6°;B;29
1827;7°;A;28
1827;7°;B;28
1828;2°;A;24
1828;2°;B;24
1828;2°;C;30
1828;3°;A;22
1828;3°;B;25
1828;3°;C;29
1828;4°;A;23
1828;4°;B;26
1828;4°;C;29
1828;5°;A;28
1828;5°;B;26
1828;5°;C;34
1828;6°;A;24
1828;6°;B;28
1828;6°;C;30
1828;7°;A;25
1828;7°;B;25
1828;7°;C;28
1831;2°;A;22
1831;2°;B;23
1831;3°;A;25
1831;3°;B;19
1831;4°;A;28
1831;4°;B;26
1831;5°;A;25
1831;5°;B;25
1831;6°;A;19
1831;6°;B;19
1831;7°;A;25
1831;7°;B;27
1832;2°;1º;26
1832;3°;Ú;23
1832;4°;Ú;25
1832;5°;Ú;29
1832;6°;Ú;27
1832;7°;Ú;28
1833;2°;A;24
1833;2°;B;25
1833;2°;C;25
1833;3°;A;38
1833;3°;B;37
1833;4°;A;39
1833;4°;B;36
1833;5°;A;37
1833;5°;B;37
1833;6°;A;36
1833;6°;B;37
1833;7°;A;34
1833;7°;B;37
1834;2°;A;32
1834;2°;B;32
1834;2°;C;32
1834;3°;A;29
1834;3°;B;31
1834;3°;C;32
1834;4°;A;34
1834;4°;B;34
1834;4°;C;31
1834;5°;A;34
1834;5°;B;34
1834;5°;C;32
1834;6°;A;33
1834;6°;B;33
1834;6°;C;35
1834;7°;A;32
1834;7°;B;32
1834;7°;C;33
1835;2°;A;15
1835;2°;B;18
1835;3°;A;20
1835;3°;B;20
1835;4°;A;21
1835;4°;B;22
1835;5°;A;15
1835;5°;B;16
1835;6°;A;22
1835;6°;B;15
1835;7°;A;22
1835;7°;B;25
1836;2°;A;33
1836;2°;B;30
1836;3°;A;33
1836;3°;B;26
1836;4°;A;34
1836;4°;B;28
1836;5°;A;34
1836;5°;B;33
1836;6°;A;36
1836;6°;B;33
1836;7°;A;36
1836;7°;B;35
1837;2°;A;25
1837;2°;B;17
1837;3°;A;28
1837;3°;B;25
1837;4°;A;32
1837;4°;B;27
1837;5°;A;31
1837;5°;B;29
1837;6°;A;31
1837;6°;B;21
1837;7°;A;32
1837;7°;B;31
1838;2°;A;18
1838;2°;B;19
1838;3°;A;33
1838;4°;A;22
1838;4°;B;17
1838;5°;A;20
1838;5°;B;21
1838;6°;A;23
1838;6°;B;25
1838;7°;A;32
1839;2°;1º;27
1839;3°;1º;33
1839;4°;1º;32
1839;5°;1º;31
1839;6°;1º;34
1839;7°;1º;33
1841;2°;A;31
1841;2°;B;26
1841;3°;A;24
1841;3°;B;23
1841;4°;A;31
1841;4°;B;29
1841;5°;A;30
1841;5°;B;28
1841;6°;A;28
1841;6°;B;29
1841;7°;A;29
1841;7°;B;31
1842;2°;A;22
1842;2°;B;24
1842;2°;C;25
1842;3°;A;26
1842;3°;B;25
1842;3°;C;25
1842;4°;A;21
1842;4°;B;22
1842;4°;C;20
1842;5°;A;27
1842;5°;B;27
1842;5°;C;24
1842;6°;A;23
1842;6°;B;22
1842;6°;C;23
1842;7°;A;21
1842;7°;B;20
1842;7°;C;19
1843;2°;A;26
1843;2°;B;28
1843;2°;C;24
1843;2°;D;26
1843;3°;A;27
1843;3°;B;29
1843;3°;C;27
1843;3°;D;27
1843;4°;A;23
1843;4°;B;29
1843;4°;C;30
1843;4°;D;27
1843;5°;A;29
1843;5°;B;33
1843;5°;C;33
1843;5°;D;31
1843;6°;A;31
1843;6°;B;33
1843;6°;C;33
1843;6°;D;30
1843;7°;A;29
1843;7°;B;30
1843;7°;C;28
1843;7°;D;30
1844;2°;A;28
1844;2°;B;26
1844;3°;A;30
1844;3°;B;24
1844;4°;A;28
1844;4°;B;26
1844;5°;A;30
1844;5°;B;30
1844;6°;A;29
1844;6°;B;28
1844;7°;A;33
1844;7°;B;28
1845;2°;A;25
1845;2°;B;25
1845;2°;C;22
1845;2°;D;22
1845;3°;A;26
1845;3°;B;24
1845;3°;C;24
1845;3°;D;23
1845;4°;A;25
1845;4°;B;23
1845;4°;C;22
1845;4°;D;27
1845;5°;A;29
1845;5°;B;28
1845;5°;C;26
1845;5°;D;27
1845;6°;A;23
1845;6°;B;25
1845;6°;C;21
1845;6°;D;25
1845;7°;A;24
1845;7°;B;25
1845;7°;C;23
1845;7°;D;24
1846;2°;1º;12
1846;3°;1º;12
1846;4°;1º;16
1846;5°;1º;21
1846;6°;1º;20
1846;7°;1º;20
1847;2°;A;32
1847;2°;B;31
1847;3°;A;33
1847;3°;B;29
1847;4°;A;34
1847;4°;B;30
1847;5°;A;34
1847;5°;B;28
1847;6°;A;32
1847;6°;B;30
1847;7°;A;32
1847;7°;B;26
1849;2°;A;29
1849;2°;B;29
1849;3°;A;30
1849;3°;B;30
1849;4°;A;31
1849;4°;B;30
1849;5°;A;30
1849;5°;B;29
1849;6°;A;30
1849;6°;B;30
1849;7°;A;30
1849;7°;B;29
1850;2°;A;33
1850;2°;B;31
1850;3°;A;31
1850;3°;B;31
1850;4°;A;30
1850;4°;B;30
1850;5°;A;34
1850;5°;B;34
1850;6°;A;32
1850;6°;B;31
1850;7°;A;33
1850;7°;B;34
1851;2°;A;26
1851;2°;B;26
1851;3°;A;29
1851;3°;B;25
1851;4°;A;27
1851;4°;B;28
1851;5°;A;27
1851;5°;B;28
1851;6°;A;23
1851;6°;B;25
1851;7°;A;24
1851;7°;B;25
1852;2°;A;28
1852;2°;B;29
1852;3°;A;28
1852;3°;B;27
1852;4°;A;31
1852;4°;B;27
1852;5°;A;29
1852;5°;B;30
1852;6°;A;29
1852;6°;B;28
1852;7°;A;32
1852;7°;B;31
1853;2°;A;18
1853;2°;B;21
1853;3°;A;17
1853;3°;B;18
1853;4°;A;24
1853;4°;B;23
1853;5°;A;19
1853;5°;B;19
1853;6°;A;18
1853;6°;B;18
1853;7°;A;19
1853;7°;B;19
1854;2°;A;18
1854;2°;B;15
1854;3°;A;17
1854;3°;B;14
1854;4°;Ú;31
1854;5°;1º;35
1854;6°;1º;25
1854;7°;A;20
1854;7°;B;18
1855;2°;A;19
1855;2°;B;16
1855;3°;A;27
1855;3°;B;26
1855;4°;A;23
1855;4°;B;22
1855;5°;A;22
1855;5°;B;26
1855;6°;A;22
1855;6°;B;20
1855;7°;A;22
1855;7°;B;22
1856;2°;A;25
1856;3°;A;25
1856;4°;A;27
1856;5°;A;30
1856;6°;A;23
1856;7°;A;30
1859;2°;A;32
1859;3°;A;30
1859;4°;A;32
1859;5°;A;33
1859;6°;A;30
1859;7°;A;29
1860;2°;A;28
1860;2°;B;23
1860;3°;A;26
1860;3°;B;17
1860;4°;A;29
1860;4°;B;28
1860;5°;A;30
1860;5°;B;17
1860;6°;A;30
1860;6°;B;26
1860;7°;A;27
1860;7°;B;14
1861;2°;A;31
1861;2°;B;25
1861;3°;A;32
1861;3°;B;24
1861;4°;A;34
1861;4°;B;29
1861;5°;A;34
1861;5°;B;26
1861;6°;A;34
1861;6°;B;23
1861;7°;A;33
1861;7°;B;30
1862;2°;A;26
1862;3°;A;25
1862;4°;A;23
1862;5°;A;22
1862;6°;A;22
1862;7°;A;26
1863;2°;A;19
1863;3°;A;22
1863;4°;A;23
1863;5°;A;24
1863;6°;A;19
1863;7°;A;23
1864;2°;1º;35
1864;3°;1º;30
1864;4°;A;31
1864;5°;1º;33
1864;6°;1º;21
1864;7°;1º;22
1865;2°;Ú;26
1865;3°;Ú;20
1865;4°;Ú;27
1865;5°;Ú;30
1865;6°;Ú;28
1865;7°;Ú;27
1867;2°;A;29
1867;2°;B;27
1867;3°;A;31
1867;3°;B;28
1867;4°;A;30
1867;4°;B;30
1867;4°;C;14
1867;5°;A;31
1867;5°;B;31
1867;5°;C;10
1867;6°;A;31
1867;6°;B;31
1867;6°;C;5
1867;7°;A;30
1867;7°;B;29
1867;7°;C;9
1869;2°;A;28
1869;2°;B;20
1869;3°;A;30
1869;3°;B;34
1869;4°;A;32
1869;4°;B;23
1869;5°;A;31
1869;5°;B;28
1869;6°;A;31
1869;6°;B;31
1869;7°;A;32
1869;7°;B;31
1870;2°;A;19
1870;2°;B;19
1870;3°;A;19
1870;3°;B;11
1870;4°;A;20
1870;4°;B;19
1870;5°;A;26
1870;5°;B;13
1870;6°;A;20
1870;6°;B;16
1870;7°;A;25
1870;7°;B;20
1871;2°;1º;28
1871;3°;A;21
1871;3°;B;23
1871;4°;1º;31
1871;5°;1º;32
1871;6°;1º;37
1871;7°;1º;33
1872;2°;A;31
1872;2°;B;27
1872;3°;A;29
1872;3°;B;23
1872;4°;A;31
1872;4°;B;25
1872;5°;A;33
1872;5°;B;29
1872;6°;A;32
1872;6°;B;27
1872;7°;A;28
1872;7°;B;26
1873;2°;A;28
1873;2°;B;27
1873;3°;A;28
1873;3°;B;24
1873;4°;A;30
1873;4°;B;30
1873;5°;A;29
1873;5°;B;28
1873;6°;A;30
1873;6°;B;28
1873;7°;A;27
1873;7°;B;26
1874;2°;A;33
1874;2°;B;33
1874;2°;C;33
1874;3°;A;34
1874;3°;B;34
1874;3°;C;33
1874;4°;A;33
1874;4°;B;33
1874;4°;C;33
1874;5°;A;34
1874;5°;B;34
1874;5°;C;33
1874;6°;A;35
1874;6°;B;36
1874;6°;C;35
1874;7°;A;33
1874;7°;B;33
1874;7°;C;32
1875;2°;A;31
1875;2°;B;29
1875;3°;A;31
1875;3°;B;32
1875;4°;A;26
1875;4°;B;26
1875;5°;A;32
1875;5°;B;31
1875;6°;A;32
1875;6°;B;33
1875;7°;A;33
1875;7°;B;33
1876;2°;A;25
1876;3°;1º;21
1876;4°;1º;26
1876;5°;1º;37
1876;6°;1º;29
1876;7°;1º;30
1877;2°;1º;25
1877;3°;1º;19
1877;4°;1º;27
1877;5°;1º;27
1877;6°;1º;28
1877;7°;1º;24
1878;2°;A;29
1878;2°;B;28
1878;3°;A;31
1878;3°;B;31
1878;4°;A;33
1878;4°;B;29
1878;5°;A;31
1878;5°;B;33
1878;6°;A;33
1878;6°;B;31
1878;7°;A;31
1878;7°;B;33
1879;2°;1º;22
1879;3°;1º;29
1879;4°;1º;29
1879;5°;1º;30
1879;6°;1º;33
1879;7°;1º;24
1880;2°;A;31
1880;2°;B;31
1880;2°;C;32
1880;3°;A;31
1880;3°;B;32
1880;3°;C;33
1880;4°;A;32
1880;4°;B;31
1880;4°;C;31
1880;5°;A;30
1880;5°;B;34
1880;5°;C;31
1880;6°;A;32
1880;6°;B;31
1880;6°;C;28
1880;7°;A;29
1880;7°;B;31
1880;7°;C;30
1881;2°;A;20
1881;2°;B;20
1881;2°;C;19
1881;3°;A;23
1881;3°;B;22
1881;3°;C;21
1881;4°;A;26
1881;4°;B;26
1881;4°;C;25
1881;5°;A;24
1881;5°;B;25
1881;5°;C;30
1881;6°;A;17
1881;6°;B;17
1881;6°;C;27
1881;7°;A;16
1881;7°;B;18
1882;2°;A;25
1882;2°;B;23
1882;3°;A;26
1882;3°;B;22
1882;4°;A;27
1882;4°;B;27
1882;5°;A;25
1882;5°;B;24
1882;6°;A;24
1882;6°;B;24
1882;7°;A;27
1882;7°;B;27
1883;2°;A;33
1883;3°;A;20
1883;3°;B;23
1883;4°;A;29
1883;5°;A;31
1883;6°;1º;22
1883;7°;A;21
1883;7°;B;21
1884;2°;A;30
1884;2°;B;25
1884;2°;C;28
1884;2°;D;24
1884;3°;A;31
1884;3°;B;26
1884;3°;C;31
1884;3°;D;29
1884;4°;A;29
1884;4°;B;23
1884;4°;C;30
1884;4°;D;26
1884;5°;A;31
1884;5°;B;24
1884;5°;C;32
1884;5°;D;27
1884;6°;A;31
1884;6°;B;26
1884;6°;C;32
1884;6°;D;24
1884;6°;E;31
1884;7°;A;32
1884;7°;B;29
1884;7°;C;31
1884;7°;D;27
1885;2°;A;30
1885;3°;A;32
1885;4°;A;32
1885;5°;A;32
1885;6°;A;31
1885;7°;A;32
1886;2°;A;28
1886;2°;B;22
1886;3°;A;32
1886;3°;B;27
1886;4°;A;31
1886;4°;B;24
1886;5°;A;30
1886;5°;B;27
1886;6°;A;31
1886;6°;B;26
1886;7°;A;34
1886;7°;B;30
1887;2°;A;25
1887;3°;A;24
1887;4°;A;24
1887;5°;A;24
1887;6°;A;24
1887;7°;A;32
1891;2°;A;25
1891;2°;B;23
1891;2°;C;24
1891;3°;A;21
1891;3°;B;21
1891;3°;C;19
1891;4°;A;25
1891;4°;B;23
1891;4°;C;25
1891;5°;A;24
1891;5°;B;24
1891;5°;C;28
1891;6°;A;27
1891;6°;B;25
1891;6°;C;27
1891;7°;A;28
1891;7°;B;28
1891;7°;C;27
1893;2°;1º;28
1893;3°;1º;28
1893;4°;1º;28
1893;5°;1º;25
1893;6°;1º;28
1893;7°;1º;27
1896;2°;A;25
1896;2°;B;23
1896;3°;A;32
1896;3°;B;31
1896;4°;A;28
1896;4°;B;24
1896;5°;A;30
1896;5°;B;28
1896;6°;A;29
1896;6°;B;29
1896;7°;A;29
1896;7°;B;32
1897;2°;A;30
1897;2°;B;31
1897;2°;C;29
1897;2°;D;31
1897;2°;E;31
1897;3°;A;31
1897;3°;B;31
1897;3°;C;30
1897;3°;D;26
1897;3°;E;25
1897;3°;F;26
1897;4°;A;31
1897;4°;B;32
1897;4°;C;32
1897;4°;D;31
1897;4°;E;31
1897;5°;A;31
1897;5°;B;32
1897;5°;C;31
1897;5°;D;30
1897;5°;E;26
1897;5°;F;25
1897;6°;A;28
1897;6°;B;30
1897;6°;C;29
1897;6°;D;28
1897;6°;E;28
1897;7°;A;30
1897;7°;B;30
1899;2°;A;21
1899;2°;B;21
1899;3°;A;26
1899;3°;B;29
1899;4°;A;26
1899;4°;B;23
1899;5°;A;30
1899;5°;B;29
1899;6°;A;28
1899;6°;B;28
1899;7°;A;28
1899;7°;B;24
1905;2°;A;12
1905;3°;A;11
1905;4°;A;9
1905;5°;A;14
1905;6°;A;8
1905;7°;A;14
1906;2°;ÚNICO;5
1906;3°;1º;5
1906;4°;1º;7
1906;5°;1º;3
1906;6°;1º;3
1906;7°;1º;6
1908;2°;A;28
1908;2°;B;23
1908;3°;A;24
1908;3°;B;25
1908;4°;A;28
1908;4°;B;28
1908;5°;A;31
1908;5°;B;30
1908;6°;A;26
1908;6°;B;27
1908;7°;A;30
1908;7°;B;30
1909;2°;A;18
1909;2°;B;21
1909;2°;C;18
1909;3°;A;18
1909;3°;B;17
1909;4°;A;22
1909;4°;B;24
1909;5°;A;16
1909;5°;B;19
1909;6°;A;26
1909;6°;B;26
1909;7°;A;17
1909;7°;B;21
1910;2°;A;25
1910;2°;B;25
1910;2°;C;24
1910;3°;A;22
1910;3°;B;23
1910;3°;C;22
1910;4°;A;22
1910;4°;B;22
1910;4°;C;21
1910;5°;A;22
1910;5°;B;24
1910;5°;C;22
1910;6°;A;28
1910;6°;B;29
1910;7°;A;24
1910;7°;B;24
1913;2°;1º;13
1913;3°;1º;16
1913;4°;1º;13
1913;5°;Unico;30
1913;6°;1º;24
1913;7°;1º;33
1914;2°;A;29
1914;3°;A;25
1914;4°;A;31
1914;5°;A;31
1914;6°;A;28
1914;7°;A;28
1917;2°;A;31
1917;2°;B;31
1917;3°;A;29
1917;3°;B;29
1917;4°;A;29
1917;4°;B;24
1917;5°;A;27
1917;5°;B;30
1917;6°;A;30
1917;6°;B;28
1917;7°;A;31
1917;7°;B;31
1918;2°;A;32
1918;3°;A;33
1918;4°;A;34
1918;5°;A;33
1918;6°;A;32
1918;7°;A;31
1919;2°;A;30
1919;2°;B;26
1919;3°;A;32
1919;3°;B;27
1919;4°;A;32
1919;4°;B;19
1919;5°;A;31
1919;5°;B;27
1919;6°;A;35
1919;6°;B;26
1919;7°;A;33
1919;7°;B;24
1921;2°;A;17
1921;2°;B;18
1921;3°;A;20
1921;3°;B;19
1921;4°;A;13
1921;4°;B;20
1921;5°;A;23
1921;5°;B;20
1921;6°;A;27
1921;6°;B;18
1921;7°;A;21
1921;7°;B;17
1922;2°;A;24
1922;2°;B;20
1922;3°;A;27
1922;3°;B;22
1922;4°;A;21
1922;4°;B;20
1922;5°;A;27
1922;5°;B;20
1922;6°;A;25
1922;6°;B;21
1922;7°;A;26
1922;7°;B;13
1923;2°;A;4
1923;3°;A;11
1923;4°;A;10
1923;5°;A;10
1923;6°;A;9
1923;7°;A;11
1926;2°;A;30
1926;2°;B;34
1926;3°;A;31
1926;3°;B;29
1926;4°;A;33
1926;4°;B;22
1926;5°;A;32
1926;5°;B;30
1926;6°;A;34
1926;6°;B;28
1926;7°;A;31
1926;7°;B;30
1932;2°;1º;34
1932;3°;1º;34
1932;4°;1º;33
1932;5°;1º;36
1932;6°;1º;34
1932;7°;1º;34
1933;2°;A;20
1933;2°;B;12
1933;3°;A;21
1933;3°;B;15
1933;4°;A;24
1933;4°;B;21
1933;5°;A;21
1933;5°;B;17
1933;6°;A;22
1933;6°;B;12
1933;7°;A;20
1933;7°;B;16
1934;2°;A;23
1934;2°;B;24
1934;2°;C;25
1934;3°; C;25
1934;3°;A;25
1934;3°;B;24
1934;4°;A;26
1934;4°;B;20
1934;4°;C;24
1934;5°;A;21
1934;5°;B;21
1934;5°;C;21
1934;6°;A ;21
1934;6°;B;21
1934;6°;C;22
1934;7°;A;27
1934;7°;B;27
1935;2°;A;30
1935;3°;A;26
1935;4°;A;23
1935;5°;A;32
1935;6°;A;11
1935;7°;A;17
1936;2°;A;29
1936;3°;A;26
1936;4°;A;25
1936;5°;A;29
1936;6°;A;24
1936;7°;A;28
1947;1°;A;35
1947;1°;B;36
1947;1°;C;36
1947;2°;A;33
1947;2°;B;34
1947;2°;C;35
1947;3°;E;34
1947;3°;H;35
1947;3°;I;34
1947;4°;E;34
1947;4°;H;35
1947;4°;I;33
1947;5°;E;34
1947;5°;H;20
1947;5°;I;32
1948;1°;A;34
1948;1°;B;32
1948;2°;A;38
1948;2°;B;32
1948;3°;BC;29
1948;3°;BEA;34
1948;4°;BC;37
1948;4°;BEA;37
1948;5°;BC;25
1948;5°;BEA;33
1949;1°;A;32
1949;1°;B;32
1949;2°;A;34
1949;2°;B;30
1949;3°;A;34
1949;3°;B;32
1949;4°;A;35
1949;4°;B;33
1949;5°;A;38
1949;5°;B;33
1950;1°;A;41
1950;1°;B;42
1950;2°;A;35
1950;2°;B;36
1950;3°;Ciencias;35
1950;3°;EyA;39
1950;4°;Ciencias;29
1950;4°;EyA;38
1950;5°;Ciencias;26
1950;5°;EyA;30
1951;1°;A;30
1951;1°;B;32
1951;1°;C;32
1951;2°;A;30
1951;2°;B;32
1951;2°;C;32
1951;3°;A;32
1951;3°;B;32
1951;3°;C;31
1951;4°;A;19
1951;4°;B;30
1951;4°;C;22
1951;5°;A ;28
1951;5°;B;26
1951;5°;C;29
1952;1°;1º;35
1952;2°;1º;34
1952;3°;1º;33
1952;4°;1º;33
1952;5°;1º;33
1953;1°;1º;35
1953;2°;1º;35
1953;3°;1º;34
1953;4°;1º;31
1953;5°;1º;35
1954;1°;A;22
1954;1°;B;23
1954;1°;C;23
1954;2°;A;37
1954;2°;B;37
1954;3°;A (H);34
1954;3°;B (H);37
1954;4°;A (H);38
1954;4°;B (H);36
1954;5°;A (H);27
1954;5°;B (H);27
1955;1°;A;33
1955;1°;B;31
1955;2°;A;23
1955;2°;B;25
1955;2°;C;28
1955;3°;ECONOMIA;40
1955;3°;HUMANIDADES;34
1955;4°;ECONOMIA;36
1955;4°;HUMANIDADES;31
1955;5°;ECONOMIA;21
1955;5°;HUMANIDADES;32
1956;1°;A;32
1956;1°;B;30
1956;1°;C;29
1956;2°;A;32
1956;2°;B;30
1956;2°;C;31
1956;3°;A;32
1956;3°;B;32
1956;3°;C;32
1956;4°;A;32
1956;4°;B;30
1956;4°;C;32
1956;5°;A;32
1956;5°;B;30
1956;5°;C;32
1957;1°;1º;32
1957;1°;2º;30
1957;1°;3º;31
1957;2°;1º;30
1957;2°;2º;33
1957;2°;3º;33
1957;3°;1º;33
1957;3°;2º;33
1957;3°;3º;31
1957;4°;1º;31
1957;4°;2º;27
1957;4°;3º;31
1957;5°;1º;17
1957;5°;2º;21
1957;5°;3º;29
1958;1°;A;32
1958;1°;B;32
1958;2°;A;35
1958;2°;B;37
1958;3°;NATURALES;35
1958;3°;SOCIALES;33
1958;4°;NATURALES;36
1958;4°;SOCIALES;32
1958;5°;NATURALES;30
1958;5°;SOCIALES;19
1959;1°;A;35
1959;1°;B;34
1959;2°;A;37
1959;2°;B;37
1959;3°;A;28
1959;3°;B;24
1959;3°;C;32
1959;4°;A;23
1959;4°;B;29
1959;4°;C;17
1959;5°;A;16
1959;5°;B;26
1959;5°;C;11
1960;1°;A;18
1960;1°;B;18
1960;2°;A;15
1960;2°;B;15
1960;3°;NAT - A;28
1960;4°;NAT;20
1960;4°;NAT B;16
1960;5°;NAT;28
1961;1°;1º;10
1961;2°;1º;11
1961;3°;1º;9
1961;4°;1º;6
1961;5°;1º;6
1962;1°;1º;22
1962;2°;A;21
1962;2°;B;21
1962;3°;1º;27
1962;4°;1º;21
1962;5°;A;23
1962;5°;B;20
1963;1°;A;33
1963;1°;B;34
1963;2°;A;32
1963;2°;B;34
1963;3°;A;33
1963;3°;B;33
1963;4°;A;33
1963;4°;B;33
1963;5°;A;33
1963;5°;B;31
1964;1°;A;34
1964;1°;B;31
1964;2°;A;35
1964;2°;B;35
1964;3°;BACHILLER CS. NATURA;32
1964;3°;BACHILLER EN HUMANID;34
1964;4°;BACHILLER CS, NATURA;26
1964;4°;BACHILLER EN HUMANID;36
1964;5°;POLIMODAL CS. NATURA;24
1964;5°;POLIMODAL EN HUMANID;28
1965;1°;A;36
1965;1°;B;35
1965;2°;A;36
1965;2°;B;36
1965;3°;A;30
1965;3°;B;26
1965;4°;A;23
1965;4°;B;20
1965;5°;A;29
1965;5°;B;30
1965;6°;A;29
1965;6°;B;31
1966;1°;A;28
1966;1°;B;27
1966;2°;A;29
1966;2°;B;27
1966;3°;A;30
1966;3°;B;32
1966;4°;A;30
1966;4°;B;29
1966;5°;A;28
1966;5°;B;27
1967;1°;A;31
1967;1°;B;27
1967;1°;C;30
1967;1°;D;30
1967;2°;A;32
1967;2°;B;31
1967;2°;C;28
1967;2°;D;31
1967;3°;A;29
1967;3°;B;31
1967;3°;C;29
1967;3°;D;34
1967;4°;A;26
1967;4°;B;28
1967;4°;C;23
1967;4°;D;32
1967;5°;A;30
1967;5°;B;16
1967;5°;C;27
1967;5°;D;32
1969;1°;A;29
1969;1°;B;33
1969;2°;A;34
1969;2°;B;35
1969;3°;A;36
1969;3°;B;36
1969;4°;A;36
1969;4°;B;29
1969;5°;A;29
1969;5°;B;31
1970;1°;1º;31
1970;1°;2º;27
1970;2°;1º;30
1970;2°;2º;24
1970;3°;1º;26
1970;3°;2º;22
1970;4°;1º;27
1970;4°;2º;21
1970;5°;1º;29
1970;5°;2º;22
1971;1°;A;38
1971;1°;B;36
1971;1°;C;34
1971;2°;A;34
1971;2°;B;35
1971;2°;C;36
1971;3°;CS. NATURALES;33
1971;3°;ECONOMÍA;32
1971;3°;HUMANIDADES;19
1971;3°;INFORMÁTICA;25
1971;4°;CS. NATURALES;32
1971;4°;ECONOMÍA;26
1971;4°;HUMANIDADES;32
1971;4°;INFORMÁTICA;23
1971;5°;CS. NATURALES ;32
1971;5°;ECONOMÍA;27
1971;5°;HUMANIDADES;25
1971;5°;INFORMÁTICA;24
1972;1°;1º;22
1972;1°;2º;23
1972;1°;3º;22
1972;2°;1º;20
1972;2°;2º;23
1972;2°;3º;19
1972;3°;1º;29
1972;3°;2º;29
1972;4°;1º;21
1972;4°;2º;27
1972;5°;1º;21
1972;5°;2º;18
1973;1°;A;32
1973;1°;B;31
1973;2°;A;31
1973;2°;B;30
1973;3°;A;29
1973;3°;B;28
1973;4°;A;28
1973;4°;B;27
1973;5°;A;31
1973;5°;B;33
1974;1°;A;30
1974;1°;B;21
1974;2°;A;19
1974;2°;B;28
1974;3°;A;21
1974;3°;B;29
1974;4°;A;22
1974;4°;B;19
1974;5°;A;39
1975;1°;1º;28
1975;2°;Segundo Año;21
1975;3°;Tercer Año;33
1975;4°;Cuarto Año;32
1975;5°;Quinto Año;19
1977;1°;A;34
1977;1°;B;33
1977;2°;A;32
1977;2°;B;34
1977;3°;B.E.A;33
1977;3°;BCSH;31
1977;4°;BCSH;22
1977;4°;BEA;33
1977;5°;BCSH;29
1977;5°;BEA;34
1978;1°;1º;13
1978;1°;2º;15
1978;2°;1º;25
1978;2°;2º;23
1978;3°;1º;26
1978;3°;2º;15
1978;4°;1º;13
1978;4°;2º;13
1978;5°;1º;11
1978;5°;2º;16
1978;5°;3º;20
1979;1°;A;31
1979;1°;B;31
1979;1°;C;33
1979;1°;D;34
1979;2°;A;35
1979;2°;B;31
1979;2°;C;33
1979;2°;D;30
1979;3°;A;28
1979;3°;B;28
1979;3°;C;27
1979;3°;D;31
1979;4°;A;32
1979;4°;B;33
1979;4°;C;33
1979;4°;D;28
1979;5°;A;37
1979;5°;B;29
1979;5°;C;27
1979;5°;D;31
1980;1°;A;32
1980;1°;B;28
1980;1°;C;33
1980;2°;A;31
1980;2°;B;32
1980;2°;C;30
1980;3°;BACHILLER A;23
1980;3°;BACHILLER B;32
1980;3°;BACHILLER C;25
1980;4°;BACHILLER A;25
1980;4°;BACHILLER B;31
1980;4°;BACHILLER C;22
1980;5°;BACHILLER A;29
1980;5°;BACHILLER B;30
1980;5°;BACHILLER C;27
1981;1°;A;35
1981;1°;B;36
1981;1°;T;32
1981;2°;A;33
1981;2°;B;33
1981;2°;T;31
1981;3°;A BAD;30
1981;3°;B BAD;25
1981;3°;T;30
1981;4°;A BAD;28
1981;4°;B BAD;29
1981;4°;T;33
1981;5°;B;21
1981;5°;BAD;28
1981;5°;T;25
1981;6°;T;27
1983;1°;A;31
1983;1°;B;32
1983;1°;C;32
1983;1°;D;30
1983;2°;A;34
1983;2°;B;35
1983;2°;C;32
1983;2°;D;32
1983;3°;BCSH A;32
1983;3°;BCSH B;28
1983;3°;BEA A;25
